size_key,width_mm,aspect_ratio,rim_diameter_in,approved_rim_width_in,rim_contour,series,source_page
195_80_R15,195,80,15,6,J,80,P.23
195_80_R15,195,80,15,6.5,J,80,P.23
205_80_R16,205,80,16,5,J,80,P.23
205_80_R16,205,80,16,5.5,J,80,P.23
205_80_R16,205,80,16,6,J,80,P.23
205_80_R16,205,80,16,6.5,J,80,P.23
205_80_R16,205,80,16,7,J,80,P.23
215_80_R15,215,80,15,5.5,J,80,P.23
215_80_R15,215,80,15,6,J,80,P.23
215_80_R15,215,80,15,6.5,J,80,P.23
215_80_R15,215,80,15,7,J,80,P.23
215_80_R16,215,80,16,5.5,J,80,P.23
215_80_R16,215,80,16,6,J,80,P.23
215_80_R16,215,80,16,6.5,J,80,P.23
215_80_R16,215,80,16,7,J,80,P.23
235_80_R16,235,80,16,6,J,80,P.23
235_80_R16,235,80,16,6.5,J,80,P.23
235_80_R16,235,80,16,7,J,80,P.23
235_80_R16,235,80,16,7.5,J,80,P.23
235_80_R16,235,80,16,8,J,80,P.23
HL_295_25_R22,295,25,22,10,J,25,P.48
HL_295_25_R22,295,25,22,11,J,25,P.48
HL_305_25_R23,305,25,23,11,J,25,P.48
HL_345_25_R24,345,25,24,12,J,25,P.48
HL_345_25_R24,345,25,24,13,J,25,P.48
HL_265_30_R21,265,30,21,9,J,30,P.47
HL_265_30_R21,265,30,21,10,J,30,P.47
HL_285_30_R21,285,30,21,10,J,30,P.47
HL_285_30_R22,285,30,22,10,J,30,P.47
HL_295_30_R21,295,30,21,10,J,30,P.47
HL_295_30_R21,295,30,21,11,J,30,P.47
HL_295_30_R22,295,30,22,10,J,30,P.47
HL_295_30_R22,295,30,22,11,J,30,P.47
HL_295_30_R23,295,30,23,10,J,30,P.47
HL_295_30_R23,295,30,23,11,J,30,P.47
HL_295_30_R24,295,30,24,10,J,30,P.47
HL_295_30_R24,295,30,24,11,J,30,P.47
HL_305_30_R21,305,30,21,11,J,30,P.47
HL_305_30_R26,305,30,26,11,J,30,P.47
HL_315_30_R21,315,30,21,11,J,30,P.47
HL_315_30_R22,315,30,22,11,J,30,P.47
HL_315_30_R23,315,30,23,11,J,30,P.47
HL_315_30_R24,315,30,24,11,J,30,P.47
HL_325_30_R21,325,30,21,11,J,30,P.47
HL_325_30_R21,325,30,21,12,J,30,P.47
HL_325_30_R23,325,30,23,11,J,30,P.47
HL_325_30_R23,325,30,23,12,J,30,P.47
HL_235_35_R19,235,35,19,8,J,35,P.47
HL_235_35_R19,235,35,19,9,J,35,P.47
HL_235_35_R20,235,35,20,8,J,35,P.47
HL_235_35_R20,235,35,20,9,J,35,P.47
HL_245_35_R20,245,35,20,8,J,35,P.47
HL_245_35_R20,245,35,20,9,J,35,P.47
HL_245_35_R21,245,35,21,8,J,35,P.47
HL_245_35_R21,245,35,21,9,J,35,P.47
HL_255_35_R18,255,35,18,9,J,35,P.47
HL_255_35_R19,255,35,19,9,J,35,P.47
HL_255_35_R20,255,35,20,9,J,35,P.47
HL_255_35_R21,255,35,21,9,J,35,P.47
HL_255_35_R22,255,35,22,9,J,35,P.47
HL_255_35_R23,255,35,23,9,J,35,P.47
HL_265_35_R19,265,35,19,9,J,35,P.47
HL_265_35_R19,265,35,19,10,J,35,P.47
HL_265_35_R20,265,35,20,9,J,35,P.47
HL_265_35_R20,265,35,20,10,J,35,P.47
HL_265_35_R21,265,35,21,9,J,35,P.47
HL_265_35_R21,265,35,21,10,J,35,P.47
HL_265_35_R22,265,35,22,9,J,35,P.47
HL_265_35_R22,265,35,22,10,J,35,P.47
HL_275_35_R19,275,35,19,9,J,35,P.47
HL_275_35_R19,275,35,19,10,J,35,P.47
HL_275_35_R20,275,35,20,9,J,35,P.47
HL_275_35_R20,275,35,20,10,J,35,P.47
HL_275_35_R21,275,35,21,9,J,35,P.47
HL_275_35_R21,275,35,21,10,J,35,P.47
HL_275_35_R22,275,35,22,9,J,35,P.47
HL_275_35_R22,275,35,22,10,J,35,P.47
HL_275_35_R23,275,35,23,9,J,35,P.47
HL_275_35_R23,275,35,23,10,J,35,P.47
HL_285_35_R20,285,35,20,10,J,35,P.47
HL_285_35_R21,285,35,21,10,J,35,P.47
HL_285_35_R22,285,35,22,10,J,35,P.47
HL_285_35_R23,285,35,23,10,J,35,P.47
HL_295_35_R20,295,35,20,10,J,35,P.47
HL_295_35_R20,295,35,20,11,J,35,P.47
HL_295_35_R21,295,35,21,10,J,35,P.47
HL_295_35_R21,295,35,21,11,J,35,P.47
HL_295_35_R22,295,35,22,10,J,35,P.47
HL_295_35_R22,295,35,22,11,J,35,P.47
HL_295_35_R23,295,35,23,10,J,35,P.47
HL_295_35_R23,295,35,23,11,J,35,P.47
HL_305_35_R21,305,35,21,11,J,35,P.47
HL_305_35_R22,305,35,22,11,J,35,P.47
HL_305_35_R23,305,35,23,11,J,35,P.47
HL_315_35_R20,315,35,20,11,J,35,P.47
HL_315_35_R21,315,35,21,11,J,35,P.47
HL_315_35_R22,315,35,22,11,J,35,P.47
HL_315_35_R23,315,35,23,11,J,35,P.47
HL_315_35_R24,315,35,24,11,J,35,P.47
HL_325_35_R22,325,35,22,11,J,35,P.47
HL_325_35_R22,325,35,22,12,J,35,P.47
HL_225_40_R18,225,40,18,8,J,40,P.47
HL_225_40_R19,225,40,19,8,J,40,P.47
HL_235_40_R19,235,40,19,8,J,40,P.47
HL_235_40_R19,235,40,19,9,J,40,P.47
HL_245_40_R18,245,40,18,8,J,40,P.47
HL_245_40_R18,245,40,18,9,J,40,P.47
HL_245_40_R19,245,40,19,8,J,40,P.47
HL_245_40_R19,245,40,19,9,J,40,P.47
HL_245_40_R20,245,40,20,8,J,40,P.47
HL_245_40_R20,245,40,20,9,J,40,P.47
HL_245_40_R21,245,40,21,8,J,40,P.47
HL_245_40_R21,245,40,21,9,J,40,P.47
HL_255_40_R18,255,40,18,9,J,40,P.47
HL_255_40_R19,255,40,19,9,J,40,P.47
HL_255_40_R20,255,40,20,9,J,40,P.47
HL_255_40_R21,255,40,21,9,J,40,P.47
HL_255_40_R22,255,40,22,9,J,40,P.47
HL_265_40_R18,265,40,18,9,J,40,P.47
HL_265_40_R18,265,40,18,10,J,40,P.47
HL_265_40_R20,265,40,20,9,J,40,P.47
HL_265_40_R20,265,40,20,10,J,40,P.47
HL_265_40_R21,265,40,21,9,J,40,P.47
HL_265_40_R21,265,40,21,10,J,40,P.47
HL_265_40_R22,265,40,22,9,J,40,P.47
HL_265_40_R22,265,40,22,10,J,40,P.47
HL_265_40_R23,265,40,23,9,J,40,P.47
HL_265_40_R23,265,40,23,10,J,40,P.47
HL_275_40_R19,275,40,19,9,J,40,P.47
HL_275_40_R19,275,40,19,10,J,40,P.47
HL_275_40_R20,275,40,20,9,J,40,P.47
HL_275_40_R20,275,40,20,10,J,40,P.47
HL_275_40_R21,275,40,21,9,J,40,P.47
HL_275_40_R21,275,40,21,10,J,40,P.47
HL_275_40_R22,275,40,22,9,J,40,P.47
HL_275_40_R22,275,40,22,10,J,40,P.47
HL_275_40_R23,275,40,23,9,J,40,P.47
HL_275_40_R23,275,40,23,10,J,40,P.47
HL_285_40_R19,285,40,19,10,J,40,P.47
HL_285_40_R20,285,40,20,10,J,40,P.47
HL_285_40_R21,285,40,21,10,J,40,P.47
HL_285_40_R22,285,40,22,10,J,40,P.47
HL_285_40_R23,285,40,23,10,J,40,P.47
HL_285_40_R24,285,40,24,10,J,40,P.47
HL_295_40_R20,295,40,20,10,J,40,P.47
HL_295_40_R20,295,40,20,11,J,40,P.47
HL_295_40_R22,295,40,22,10,J,40,P.47
HL_295_40_R22,295,40,22,11,J,40,P.47
HL_195_45_R19,195,45,19,6,J,45,P.47
HL_195_45_R19,195,45,19,7,J,45,P.47
HL_225_45_R18,225,45,18,7,J,45,P.47
HL_225_45_R18,225,45,18,8,J,45,P.47
HL_235_45_R18,235,45,18,8,J,45,P.47
HL_235_45_R19,235,45,19,8,J,45,P.47
HL_235_45_R21,235,45,21,8,J,45,P.47
HL_245_45_R18,245,45,18,8,J,45,P.47
HL_245_45_R19,245,45,19,8,J,45,P.47
HL_245_45_R20,245,45,20,8,J,45,P.47
HL_255_45_R19,255,45,19,8,J,45,P.47
HL_255_45_R19,255,45,19,9,J,45,P.47
HL_255_45_R20,255,45,20,8,J,45,P.47
HL_255_45_R20,255,45,20,9,J,45,P.47
HL_255_45_R22,255,45,22,8,J,45,P.47
HL_255_45_R22,255,45,22,9,J,45,P.47
HL_265_45_R20,265,45,20,9,J,45,P.47
HL_265_45_R21,265,45,21,9,J,45,P.47
HL_275_45_R20,275,45,20,9,J,45,P.47
HL_275_45_R21,275,45,21,9,J,45,P.47
HL_275_45_R22,275,45,22,9,J,45,P.47
HL_285_45_R21,285,45,21,9,J,45,P.47
HL_285_45_R21,285,45,21,10,J,45,P.47
HL_285_45_R22,285,45,22,9,J,45,P.47
HL_285_45_R22,285,45,22,10,J,45,P.47
HL_195_50_R18,195,50,18,6,J,50,P.47
HL_205_50_R17,205,50,17,6,J,50,P.47
HL_205_50_R17,205,50,17,7,J,50,P.47
HL_215_50_R18,215,50,18,7,J,50,P.47
HL_215_50_R19,215,50,19,7,J,50,P.47
HL_225_50_R20,225,50,20,7,J,50,P.47
HL_235_50_R18,235,50,18,7,J,50,P.47
HL_235_50_R18,235,50,18,8,J,50,P.47
HL_235_50_R19,235,50,19,7,J,50,P.47
HL_235_50_R19,235,50,19,8,J,50,P.47
HL_235_50_R20,235,50,20,7,J,50,P.47
HL_235_50_R20,235,50,20,8,J,50,P.47
HL_245_50_R18,245,50,18,7,J,50,P.47
HL_245_50_R18,245,50,18,8,J,50,P.47
HL_245_50_R19,245,50,19,7,J,50,P.47
HL_245_50_R19,245,50,19,8,J,50,P.47
HL_245_50_R20,245,50,20,7,J,50,P.47
HL_245_50_R20,245,50,20,8,J,50,P.47
HL_255_50_R19,255,50,19,8,J,50,P.47
HL_255_50_R20,255,50,20,8,J,50,P.47
HL_275_50_R20,275,50,20,8,J,50,P.47
HL_275_50_R20,275,50,20,9,J,50,P.47
HL_275_50_R22,275,50,22,8,J,50,P.47
HL_275_50_R22,275,50,22,9,J,50,P.47
HL_195_55_R19,195,55,19,6,J,55,P.47
HL_205_55_R19,205,55,19,6,J,55,P.47
HL_205_55_R19,205,55,19,7,J,55,P.47
HL_215_55_R17,215,55,17,7,J,55,P.47
HL_215_55_R18,215,55,18,7,J,55,P.47
HL_225_55_R18,225,55,18,7,J,55,P.47
HL_225_55_R19,225,55,19,7,J,55,P.47
HL_235_55_R18,235,55,18,7,J,55,P.47
HL_235_55_R18,235,55,18,8,J,55,P.47
HL_235_55_R19,235,55,19,7,J,55,P.47
HL_235_55_R19,235,55,19,8,J,55,P.47
HL_255_55_R19,255,55,19,8,J,55,P.47
HL_265_55_R19,265,55,19,8,J,55,P.47
HL_265_55_R19,265,55,19,9,J,55,P.47
HL_175_60_R22,175,60,22,5,J,60,P.47
HL_185_60_R22,185,60,22,5,J,60,P.47
HL_185_60_R22,185,60,22,6,J,60,P.47
HL_225_60_R18,225,60,18,6,J,60,P.47
HL_225_60_R18,225,60,18,7,J,60,P.47
HL_235_60_R18,235,60,18,7,J,60,P.47
HL_255_60_R19,255,60,19,7,J,60,P.47
HL_255_60_R19,255,60,19,8,J,60,P.47
HL_155_70_R19,155,70,19,4,J,70,P.47
HL_155_70_R19,155,70,19,5,J,70,P.47
